"NPI","Provider Other Organization Name","Provider Other Organization Name Type Code","Created Date"
"1184639486","WALGREENS #09124","3","06/09/2022"
"1194046722","Walgreens #12345","3","04/01/2022"
"1194046722","Walgreens #12345","3","12/19/2016"
"1194892471","Weight Loss Surgery and Wellness Center","3","10/21/2019"
"1205841335","WALGREENS #10124","3","03/02/2022"
"1205841335","WALGREENS #10124","3","06/04/2008"
"1215183595","Walgreens #11955","3","03/21/2019"
"1215200175","Pediatric Hospitalist - Tower Health Medical Group","3","10/02/2017"
"1215200175","Pediatric Hospitalists Reading Tower Health Medical Group","3","11/06/2025"
"1225045206","WALGREENS #6279","3","05/05/2022"
"1225045206","WALGREENS #6279","3","05/09/2008"
"1225106487","Psychiatry West Reading 5th Ave Tower Health Medical Group","3","08/10/2020"
"1225106487","Psychiatry West Reading 5th Ave Tower Health Medical Group","3","11/06/2025"
"1225106487","Psychiatry Wyomissing Papermill Rd Tower Health Medical Group","3","11/06/2025"
"1225215254","Walgreens # 11801","5","01/22/2008"
"1225215254","Walgreens # 11801","5","03/24/2022"
"1225284524","Walgreens #11456","3","03/22/2022"
"1225284524","Walgreens #11456","3","08/18/2008"
"1225363054","Walgreens Specialty Pharmacy #13778","3","11/04/2024"
"1235145822","WALGREENS #09125","3","05/27/2008"
"1235145822","WALGREENS #09125","3","06/09/2022"
"1235776790","Gynecology Exeter DeMoss Rd Tower Health Medical Group","3","11/06/2025"
"1235776790","Gynecology Exeter Tower Health Medical Group","3","08/10/2020"
"1245245554","WALGREENS #09691","3","02/24/2022"
"1245245554","WALGREENS #09691","3","05/09/2008"
"1245321157","Hospitalist Services - Tower Health Medical Group","3","10/02/2017"
"1245321157","Hospitalists Reading Tower Health Medical Group","3","11/06/2025"
"1245321157","Hospitalists Wellness Way Tower Health Medical Group","3","11/06/2025"
"1245321157","Hospitalists Wyomissing Tower Health Medical Group","3","11/06/2025"
"1245391358","WALGREENS #10404","3","03/07/2022"
"1245391358","WALGREENS #10404","3","05/22/2008"
"1255348249","WALGREENS #05426","3","04/26/2022"
"1255348249","WALGREENS #05426","3","05/09/2008"
"1255636205","Registered Dieticians - Tower Health Medical Group","3","08/11/2020"
"1255636205","Registered Dieticians Wyomissing Broadcasting Rd THMG","3","08/11/2020"
"1255636205","Registered Dieticians Wyomissing State Hill Rd THMG","3","08/11/2020"
"1265447338","WALGREENS #06885","3","05/11/2022"
"1265447338","WALGREENS #06885","3","07/15/2008"
"1265447379","WALGREENS #15466","3","04/28/2022"
"1265447379","WALGREENS #15466","3","10/01/2013"
"1265465447","WALGREENS #09085","3","03/18/2011"
"1265465447","WALGREENS #09085","3","06/09/2022"
"1275548307","WALGREENS #06054","3","05/03/2022"
"1275548307","WALGREENS #06054","3","05/08/2008"
"1275548380","WALGREENS #10078","3","03/01/2022"
"1275548380","WALGREENS #10078","3","05/08/2008"
"1275548398","WALGREENS #05117","3","04/25/2022"
"1275548398","WALGREENS #05117","3","05/08/2008"
"1275548570","WALGREENS #07894","3","05/09/2008"
"1275548570","WALGREENS #07894","3","06/08/2022"
"1285649319","WALGREENS #5290","3","04/26/2022"
"1285649319","WALGREENS #5290","3","05/08/2008"
"1285649574","WALGREENS #07934","3","05/09/2008"
"1285649574","WALGREENS #07934","3","06/08/2022"
"1295740330","WALGREENS #07430","3","05/09/2008"
"1295740330","WALGREENS #07430","3","05/23/2022"
"1336154640","WALGREENS #10129","3","03/02/2022"
"1336154640","WALGREENS #10129","3","05/08/2008"
"1336226935","WALGREENS #10079","3","03/01/2022"
"1336226935","WALGREENS #10079","3","03/06/2015"
"1336311752","Walgreens #11544","3","03/22/2022"
"1346404126","Walgreens #11887","3","03/25/2022"
"1346404126","Walgreens #11887","3","07/11/2008"
"1356356653","WALGREENS #07770","3","05/09/2008"
"1356356653","WALGREENS #07770","3","06/06/2022"
"1356357859","WALGREENS #06391","3","05/06/2008"
"1356357859","WALGREENS #06391","3","05/07/2018"
"1356394209","Walgreens #10186","3","03/03/2022"
"1356394209","Walgreens #10186","3","05/09/2008"
"1366457475","WALGREENS #04835","3","04/20/2022"
"1366457475","WALGREENS #04835","3","05/09/2008"
"1366457483","WALGREENS #04991","3","04/22/2022"
"1366457483","WALGREENS #04991","3","05/08/2008"
"1366457491","WALGREENS #04932","3","04/21/2022"
"1366457491","WALGREENS #04932","3","05/09/2008"
"1366457665","WALGREENS #09148","3","05/08/2008"
"1366457665","WALGREENS #09148","3","06/10/2022"
"1376558403","WALGREENS #05503","3","04/27/2022"
"1376558403","WALGREENS #05503","3","05/09/2008"
"1386956860","WALGREENS #12971","3","01/14/2011"
"1386956860","WALGREENS #12971","3","04/08/2022"
"1396992814","Walgreens #12508","3","04/04/2022"
"1396992814","Walgreens #12508","3","08/27/2008"
"1407144751","WALGREENS #13150","3","04/12/2022"
"1407144751","WALGREENS #13150","3","07/20/2011"
"1407161417","WALGREENS # 11197","3","03/18/2022"
"1407161417","WALGREENS # 11197","3","08/13/2010"
"1427063452","WALGREENS #06168","3","05/04/2022"
"1427063452","WALGREENS #06168","3","06/24/2008"
"1427063734","WALGREENS #09252","3","05/08/2008"
"1427063734","WALGREENS #09252","3","06/10/2022"
"1427149335","Education Fund West Reading Tower Health Medical Group","3","08/11/2020"
"1427149335","Education Fund West Reading Tower Health Medical Group","3","11/06/2025"
"1437166428","WALGREENS #05707","3","04/28/2022"
"1437166428","WALGREENS #05707","3","05/08/2008"
"1437199601","Cardiothoracic Surgery - Tower Health Medical Group","3","10/02/2017"
"1437199601","Cardiothoracic Surgery West Reading Tower Health Medical Group","3","11/06/2025"
"1437325636","Walgreens # 10804","3","03/11/2022"
"1437325636","Walgreens # 10804","3","05/07/2008"
"1437385143","Walgreens #12776","3","04/06/2022"
"1437385143","Walgreens #12776","3","06/09/2009"
"1437445137","WALGREENS # 15148","3","04/26/2022"
"1437445137","WALGREENS # 15148","3","06/22/2011"
"1447265699","WALGREENS #05340","3","05/07/2008"
"1447265699","WALGREENS #05340","3","05/07/2018"
"1447265749","WALGREENS #09364","3","05/08/2008"
"1447265749","WALGREENS #09364","3","06/13/2022"
"1447272224","Certified Registered Nurse Anesthetist - Tower Health Medical Group","3","11/18/2021"
"1447446711","WALGREENS #11415","3","03/21/2022"
"1447446711","WALGREENS #11415","3","05/08/2008"
"1447480835","Walgreens # 12893","3","04/08/2022"
"1447480835","Walgreens # 12893","3","07/20/2009"
"1447498662","Walgreens #12264","3","01/26/2009"
"1447498662","Walgreens #12264","3","03/29/2022"
"1457366585","WALGREENS #06092","3","05/03/2022"
"1457366585","WALGREENS #06092","3","05/08/2008"
"1457366759","WALGREENS #09132","3","05/08/2008"
"1457366759","WALGREENS #09132","3","06/09/2022"
"1457368474","WALGREENS #07208","3","05/09/2008"
"1457368474","WALGREENS #07208","3","05/13/2022"
"1467467753","WALGREENS #07509","3","05/08/2008"
"1467467753","WALGREENS #07509","3","05/23/2022"
"1467987909","Anesthesiology - Tower Health Medical Group","3","10/02/2017"
"1477560464","WALGREENS #04933","3","04/21/2022"
"1477560464","WALGREENS #04933","3","05/09/2008"
"1477568509","WALGREENS #05322","3","05/09/2008"
"1477568509","WALGREENS #05322","3","11/12/2019"
"1477576916","WALGREENS #09251","3","05/23/2008"
"1477576916","WALGREENS #09251","3","06/10/2022"
"1487669529","WALGREENS #07319","3","05/08/2008"
"1487669529","WALGREENS #07319","3","05/16/2022"
"1497293443","Pain Management West Reading Tower Health Medical Group","3","08/11/2020"
"1497293443","Pain Management Wyomissing Tower Health Medical Group","3","11/06/2025"
"1497879225","WALGREENS #10251","3","03/04/2022"
"1497879225","WALGREENS #10251","3","05/09/2008"
"1497947758","Walgreens # 11417","3","03/21/2022"
"1497947758","Walgreens # 11417","3","05/09/2008"
"1508940529","Urogynecology and Reconstructive Pelvic Surgery West Reading Tower Health Medical Group","3","01/06/2025"
"1518223403","WALGREENS #12561","3","04/04/2022"
"1518223403","WALGREENS #12561","3","04/05/2012"
"1528075512","WALGREENS #05371","3","04/26/2022"
"1528075512","WALGREENS #05371","3","05/09/2008"
"1538174644","Walgreens #11249","3","03/18/2022"
"1538174644","Walgreens #11249","3","10/13/2011"
"1538174651","WALGREENS #05167","3","04/25/2022"
"1538174651","WALGREENS #05167","3","05/08/2008"
"1548275654","WALGREENS #05315","3","04/26/2022"
"1548275654","WALGREENS #05315","3","05/09/2008"
"1548275670","WALGREENS #05675","3","05/09/2008"
"1548275670","WALGREENS #05675","3","11/12/2019"
"1548275845","WALGREENS #07787","3","05/09/2008"
"1548275845","WALGREENS #07787","3","06/06/2022"
"1548277569","WALGREENS #06546","3","05/09/2008"
"1548277569","WALGREENS #06546","3","05/09/2022"
"1548443427","WALGREENS #09928","3","05/09/2008"
"1548443427","WALGREENS #09928","3","06/09/2020"
"1558376848","WALGREENS #07275","3","05/08/2008"
"1558376848","WALGREENS #07275","3","05/16/2022"
"1568477693","WALGREENS #05169","3","04/25/2022"
"1568477693","WALGREENS #05169","3","05/09/2008"
"1578578613","WALGREENS #07247","3","05/16/2022"
"1578578613","WALGREENS #07247","3","05/23/2008"
"1578707758","Walgreens #12894","3","04/08/2022"
"1578707758","Walgreens #12894","3","05/01/2009"
"1588671580","WALGREENS#06261","3","05/05/2022"
"1588671580","WALGREENS#06261","3","05/09/2008"
"1588679625","WALGREENS #06550","3","05/08/2008"
"1588679625","WALGREENS #06550","3","05/09/2022"
"1588932354","Walgreens #11286","3","03/18/2022"
"1588932354","Walgreens #11286","3","12/08/2011"
"1598951204","Walgreens #10953","3","03/16/2022"
"1598951204","Walgreens #10953","3","05/08/2008"
"1609171578","Palliative Medicine West Reading 5th Ave Tower Health Medical Group","3","08/11/2020"
"1609171578","Palliative Medicine West Reading 5th Ave Tower Health Medical Group","3","11/06/2025"
"1609904051","WALGREENS #10514","3","03/09/2022"
"1609904051","WALGREENS #10514","3","05/08/2008"
"1619272663","Neurosurgery West Reading Tower Health Medical Group","3","08/11/2020"
"1619272663","Neurosurgery West Reading Tower Health Medical Group","3","09/10/2025"
"1619691961","Geriatrics West Reading Tower Health Medical Group","3","09/30/2022"
"1619982725","WALGREENS #10803","3","03/11/2022"
"1619982725","WALGREENS #10803","3","05/09/2008"
"1619984606","WALGREENS #05032","3","04/22/2022"
"1619984606","WALGREENS #05032","3","05/08/2008"
"1629083738","WALGREENS #05481","3","04/27/2022"
"1629083738","WALGREENS #05481","3","05/09/2008"
"1629083928","WALGREENS #09450","3","02/18/2022"
"1629083928","WALGREENS #09450","3","05/08/2008"
"1629085618","Walgreens # 11084","5","01/18/2008"
"1629085618","Walgreens # 11084","5","03/17/2022"
"1629456710","Gynecology - Tower Health Medical Group","3","10/02/2017"
"1629456710","Gynecology West Reading Tower Health Medical Group","3","11/06/2025"
"1639184740","WALGREENS #15633","3","04/29/2022"
"1639184740","WALGREENS #15633","3","07/31/2014"
"1639184765","WALGREENS #05291","3","04/26/2022"
"1639184765","WALGREENS #05291","3","05/09/2008"
"1639184922","WALGREENS #07033","3","05/09/2008"
"1639184922","WALGREENS #07033","3","05/12/2022"
"1639184930","WALGREENS #07094","3","05/09/2008"
"1639184930","WALGREENS #07094","3","05/13/2022"
"1639186653","WALGREENS #07160","3","05/08/2008"
"1639186653","WALGREENS #07160","3","06/09/2020"
"1639326986","Walgreens #12534","3","04/04/2022"
"1639326986","Walgreens #12534","3","08/19/2008"
"1639327695","Walgreens #12533","3","04/04/2022"
"1639327695","Walgreens #12533","3","09/03/2008"
"1639474125","Urology - Tower Health Medical Group","3","10/02/2017"
"1639474125","Urology West Reading Tower Health Medical Group","3","11/06/2025"
"1649723263","Walgreens Specialty Pharmacy #16475","3","11/06/2024"
"1659481596","WALGREENS # 10406","3","03/04/2015"
"1659481596","WALGREENS # 10406","3","03/07/2022"
"1669483806","WALGREENS #05841","3","04/29/2022"
"1669483806","WALGREENS #05841","3","05/09/2008"
"1669487708","WALGREENS #06529","3","05/09/2008"
"1669487708","WALGREENS #06529","3","05/09/2022"
"1679580674","WALGREENS #05223","3","04/25/2022"
"1679580674","WALGREENS #05223","3","05/09/2008"
"1679588719","WALGREENS #06175","3","05/04/2022"
"1679588719","WALGREENS #06175","3","05/08/2008"
"1679812622","WALGREENS #15391","3","02/12/2013"
"1679812622","WALGREENS #15391","3","04/28/2022"
"1679843288","Neonatology Outpatient - Tower Health Medical Group","3","08/11/2020"
"1679843288","Neonatology Outpatient West Reading Tower Health Medical Group","3","08/11/2020"
"1689689903","WALGREENS #09795","3","02/25/2022"
"1689689903","WALGREENS #09795","3","05/14/2008"
"1699897835","WALGREENS #10081","3","03/01/2022"
"1699897835","WALGREENS #10081","3","05/09/2008"
"1700073913","WALGREENS #11265","3","03/18/2022"
"1700073913","WALGREENS #11265","3","05/09/2008"
"1700891819","WALGREENS #15690","3","04/08/2014"
"1700891819","WALGREENS #15690","3","05/02/2022"
"1700893799","WALGREENS #05534","3","04/27/2022"
"1700893799","WALGREENS #05534","3","05/09/2008"
"1700900990","WALGREENS #15525","3","06/15/2018"
"1700900990","WALGREENS #15525","3","11/21/2014"
"1710992011","WALGREENS #09131","3","05/08/2008"
"1710992011","WALGREENS #09131","3","06/09/2022"
"1710992821","WALGREENS #05560","3","04/27/2022"
"1710992821","WALGREENS #05560","3","05/09/2008"
"1720093016","WALGREENS #07501","3","05/08/2008"
"1720093016","WALGREENS #07501","3","05/23/2022"
"1720093024","WALGREENS #09146","3","05/09/2008"
"1720093024","WALGREENS #09146","3","06/10/2022"
"1720095748","WALGREENS #06911","3","05/08/2008"
"1720095748","WALGREENS #06911","3","05/12/2022"
"1720225618","Walgreens #12688","3","01/14/2009"
"1720225618","Walgreens #12688","3","04/05/2022"
"1720248859","Walgreens 11689","3","03/23/2022"
"1720248859","Walgreens 11689","3","06/12/2008"
"1720263122","Walgreens #11264","3","03/18/2022"
"1720263122","Walgreens #11264","3","11/26/2008"
"1730194028","WALGREENS #07660","3","05/08/2008"
"1730194028","WALGREENS #07660","3","06/03/2022"
"1730194861","WALGREENS #05595","3","04/28/2022"
"1730194861","WALGREENS #05595","3","05/09/2008"
"1740295864","WALGREENS #9220","3","03/21/2013"
"1740295864","WALGREENS #9220","3","06/10/2022"
"1740295880","WALGREENS #05170","3","04/25/2022"
"1740295880","WALGREENS #05170","3","04/30/2009"
"1740342278","Emergency Medicine - Tower Health Medical Group","3","11/18/2021"
"1740342278","Emergency Medicine Reading Tower Health Medical Group","3","11/18/2021"
"1760610646","Walgreens #12820","3","04/06/2022"
"1760610646","Walgreens #12820","3","06/30/2009"
"1770598914","WALGREENS #05763","3","04/29/2008"
"1770598914","WALGREENS #05763","3","04/29/2022"
"1770808909","Walgreens #12683","3","01/11/2019"
"1770808909","Walgreens #12683","3","03/31/2010"
"1780699736","WALGREENS #09337","3","06/13/2022"
"1780699736","WALGREENS #09337","3","06/24/2008"
"1780986901","Vascular Surgical Specialists - Tower Health Medical Group","3","08/11/2020"
"1780986901","Vascular Surgical Specialists - Tower Health Medical Group","3","10/02/2017"
"1780986901","Vascular Surgical Specialists West Reading Suite 1070 THMG","3","08/11/2020"
"1780986901","Vascular Surgical Specialists West Reading Suite 1120 THMG","3","08/11/2020"
"1780986901","Vascular Surgical Specialists Wyomissing Tower Health Medical Group","3","08/11/2020"
"1801801105","WALGREENS #07888","3","05/09/2008"
"1801801105","WALGREENS #07888","3","11/12/2019"
"1801801915","WALGREENS #07416","3","05/08/2008"
"1801801915","WALGREENS #07416","3","05/23/2022"
"1811051188","WALGREENS #10405","3","03/07/2022"
"1811051188","WALGREENS #10405","3","05/09/2008"
"1811088537","Neonatology - Tower Health Medical Group","3","08/11/2020"
"1811088537","Neonatology Reading Tower Health Medical Group","3","08/11/2020"
"1811196694","Walgreens # 10489","3","02/19/2008"
"1811196694","Walgreens # 10489","3","03/08/2022"
"1811902109","WALGREENS #09133","3","05/08/2008"
"1811902109","WALGREENS #09133","3","06/09/2022"
"1811902117","WALGREENS #07854","3","05/08/2008"
"1811902117","WALGREENS #07854","3","06/06/2022"
"1811902943","WALGREENS #05171","3","05/08/2008"
"1811902943","WALGREENS #05171","3","11/12/2019"
"1821003112","WALGREENS #7500","3","05/08/2008"
"1821003112","WALGREENS #7500","3","05/23/2022"
"1821138348","WALGREENS #10513","3","03/09/2022"
"1821138348","WALGREENS #10513","3","05/08/2008"
"1831104975","WALGREENS #07461","3","05/09/2008"
"1831104975","WALGREENS #07461","3","05/23/2022"
"1831954353","Breast Health Center Wyomissing Tower Health Medical Group","3","02/14/2024"
"1851306997","WALGREENS #05227","3","04/25/2022"
"1851306997","WALGREENS #05227","3","05/09/2008"
"1851308852","WALGREENS #05971","3","05/03/2022"
"1851308852","WALGREENS #05971","3","05/09/2008"
"1861274037","PTX","3","10/23/2023"
"1861274037","PTX, LLC dba Virtual PT Hawaii","3","06/03/2026"
"1861274037","Virtual PT Hawaii","3","06/03/2026"
"1861626087","Walgrens #10758","3","03/11/2022"
"1861626087","Walgrens #10758","3","05/04/2009"
"1861804676","WALGREENS #16098","3","05/04/2022"
"1861804676","WALGREENS #16098","3","05/28/2014"
"1871924902","WALGREENS #15650","3","04/29/2022"
"1871924902","WALGREENS #15650","3","11/27/2013"
"1881831147","Walgreens #11625","3","01/08/2009"
"1881831147","Walgreens #11625","3","03/23/2022"
"1891700902","WALGREENS #12777","3","04/06/2022"
"1891700902","WALGREENS #12777","3","09/22/2009"
"1891702882","WALGREENS #04864","3","04/21/2022"
"1891702882","WALGREENS #04864","3","05/09/2008"
"1902811201","WALGREENS #07952","3","05/08/2008"
"1902811201","WALGREENS #07952","3","06/08/2022"
"1912156175","Walgreens # 12288","3","03/30/2022"
"1912156175","Walgreens # 12288","3","09/12/2008"
"1912912205","WALGREENS #10359","3","03/07/2022"
"1912912205","WALGREENS #10359","3","05/09/2008"
